All days with start 2021-01-01,theoretical curve (deg),fitted curve (deg),Days when measured alpha,alpha naive min (deg),uncertainty_pm (deg)
436.0,61.79305813547828,60.776577750647064,,,
437.0,61.39523198681749,60.38235705292128,,,
438.0,60.9963045198875,59.98720375131111,,,
439.0,60.59639394550634,59.59123520712669,,,
440.0,60.195618765808,59.194569023806785,,,
441.0,59.79409773912761,58.79732301199039,,,
442.0,59.39194984481096,58.399615154526686,,,
443.0,58.98929424795815,58.00156357143392,,,
444.0,58.58625026411259,57.60328648481752,,,
445.0,58.182937323905065,57.20490218375796,,,
446.0,57.77947493766399,56.80652898917855,,,
447.0,57.37598266000179,56.408285218704,,,
448.0,56.9725800543885,56.010289151519764,,,
449.0,56.5693866577222,55.61265899324296,,,
450.0,56.16652194490802,55.21551284081503,,,
451.0,55.764105293454904,54.81896864742672,,,
452.0,55.36225594810149,54.42314418748577,,,
453.0,54.96109298548148,54.02815702163763,,,
454.0,54.56073527883845,53.63412446184982,,,
455.0,54.161301462801354,53.24116353656987,,,
456.0,53.76290989823031,52.849390955967884,,,
457.0,53.365678637144015,52.4589230772731,,,
458.0,52.969725387737924,52.06987587021587,,,
459.0,52.57516747950532,51.682364882584125,,,
460.0,52.18212182846959,51.296505205905724,,,
461.0,51.790704902539844,50.912411441265796,,,
462.0,51.401032686998654,50.53019766527023,,,
463.0,51.01322065013327,50.149977396164445,,,
464.0,50.62738370901995,49.7718635601185,,,
465.0,50.24363619547137,49.39596845768766,,,
466.0,49.86209182215773,49.022403730458834,,,
467.0,49.482863648911206,48.65128032789303,,,
468.0,49.106064049224024,48.282708474372896,,,
469.0,48.73180467694954,47.9167976364661,,,
470.0,48.36019643321693,47.55365649041329,,,
471.0,47.991349433568736,47.1933928898513,,,
472.0,47.625372975331366,46.83611383378015,,,
473.0,47.262375505227894,46.48192543478437,,,
474.0,46.90246458724268,46.13093288751721,,,
475.0,46.54574687074836,45.783240437457586,,,
476.0,46.192328058902845,45.438951349949136,,,
477.0,45.84231287732756,45.098167879529996,,,
478.0,45.495805043074725,44.76099123956324,,,
479.0,45.15290723389388,44.427521572176026,,,
480.0,44.81372105780618,44.09785791851751,,,
481.0,44.47834702299591,43.77209818934311,,,
482.0,44.146884508027526,43.45033913593511,,,
483.0,43.81943173239772,43.13267632136706,,,
484.0,43.49608572743098,42.81920409212162,,,
485.0,43.176942307526936,42.51001555006924,,,
486.0,42.86209604176857,42.20520252481692,,,
487.0,42.55164022589934,41.90485554643442,,,
488.0,42.245666854677744,41.60906381856691,,,
489.0,41.94426659461708,41.31791519194102,,,
490.0,41.64752875711916,41.0314961382733,,,
491.0,41.35554127200932,40.74989172458767,,,
492.0,41.06839066148105,40.47318558795058,,,
493.0,40.78616201445749,40.20145991063045,,,
494.0,40.508938961377716,39.93479539568952,,,
495.0,40.23680364941532,39.67327124301481,,,
496.0,39.969836718136364,39.416965125795556,,,
497.0,39.70811727560427,39.165953167454255,,,
498.0,39.4517228749382,38.92030991903766,,,
499.0,39.200729491332496,38.68010833707522,,,
500.0,38.95521149954361,38.44541976191057,,,
501.0,38.715241651851244,38.21631389651358,,,
502.0,38.48089105650022,37.99285878577821,,,
503.0,38.25222915662963,37.7751207963132,,,
504.0,38.029323709695376,37.56316459673093,,,
505.0,37.81224076739205,37.35705313844087,,,
506.0,37.60104465608049,37.15684763695269,,,
507.0,37.39579795772645,36.962607553695335,,,
508.0,37.19656149135628,36.774390578356694,,,
509.0,37.00339429503478,36.59225261174978,,,
510.0,36.8163536083712,36.41624774920996,,,
511.0,36.63549485555757,36.24642826452865,,,
512.0,36.460871628945654,36.0828445944278,,,
513.0,36.29253567316615,35.92554532358015,,,
514.0,36.130536869795776,35.77457717017947,,,
515.0,35.974923222576166,35.62998497206513,,,
516.0,35.82574084318941,35.49181167340522,,,
517.0,35.683033937594146,35.360098311942025,,,
518.0,35.54684479292637,35.23488400680375,,,
519.0,35.41721376496885,35.116205946886026,,,
520.0,35.29417926619281,35.00409937980679,,,
521.0,35.1777777543756,34.89859760143761,,,
522.0,35.06804372179726,34.7997319460148,,,
523.0,34.96500968501993,34.70753177683305,,,
524.0,34.86870617525234,34.62202447752452,,,
525.0,34.77916172930286,34.54323544392577,,,
526.0,34.69640288112335,34.47118807653522,,,
527.0,34.62045415394658,34.40590377356311,,,
528.0,34.55133805301956,34.34740192457623,,,
529.0,34.48907505893462,34.295699904739124,,,
530.0,34.43368362156065,34.25081306965369,,,
531.0,34.38518015457599,34.21275475079849,,,
532.0,34.3435790306047,34.18153625156931,,,
533.0,34.308892576957646,34.15716684392201,,,
534.0,34.28113107197964,34.139653765618746,,,
535.0,34.26030274200373,34.1290022180783,,,
536.0,34.24641375891362,34.12521536483132,,,
537.0,34.23946823831474,34.12829433058069,,,
538.0,34.23946823831474,34.138238200867505,,,
539.0,34.24641375891362,34.15504402234268,,,
540.0,34.26030274200373,34.17870680364407,,,
541.0,34.28113107197964,34.20921951687895,,,
542.0,34.308892576957646,34.24657309971131,,,
543.0,34.3435790306047,34.29075645805334,,,
544.0,34.38518015457599,34.34175646936046,,,
545.0,34.43368362156065,34.39955798652869,,,
546.0,34.48907505893462,34.46414384239341,,,
547.0,34.55133805301956,34.535494854828016,,,
548.0,34.62045415394658,34.61358983244105,,,
549.0,34.69640288112335,34.6984055808701,,,
550.0,34.779161729302864,34.789916909670566,,,
551.0,34.86870617525234,34.888096639797254,,,
552.0,34.965009685019915,34.992915611676636,,,
553.0,35.06804372179725,35.10434269386728,,,
554.0,35.17777775437558,35.22234479230595,,,
555.0,35.29417926619281,35.34688686013662,,,
556.0,35.41721376496884,35.47793190811945,,,
557.0,35.546844792926365,35.61544101561668,,,
558.0,35.68303393759414,35.75937334215209,,,
559.0,35.825740843189394,35.90968613954077,,,
560.0,35.974923222576166,36.066334764585335,,,
561.0,36.13053686979577,36.22927269233516,,,
562.0,36.29253567316616,36.39845152990421,,,
563.0,36.460871628945625,36.57382103084403,,,
564.0,36.63549485555755,36.755329110066825,,,
565.0,36.81635360837117,36.942921859315035,,,
566.0,37.003394295034795,37.136543563172026,,,
567.0,37.19656149135626,37.33613671560981,,,
568.0,37.395797957726444,37.54164203706833,,,
569.0,37.60104465608048,37.75299849206172,,,
570.0,37.81224076739204,37.97014330730586,,,
